city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Traralgon,-1.0172874331165334,0.1448430749858363,Australia,AU,Victoria,,0.0048596466551209,0.0127825570193781,-0.41706143627577613,-1.1905071037733805,-0.9903897159099541,0
Busselton,-0.2610836472144028,-3.1502914923907555,Australia,AU,Western Australia,,0.0042467952561327,0.0144869129254832,1.6238977156631758,3.939212385772043,-3.0274826366312526,3
Armidale,0.2623064753147797,0.6845904374671772,Australia,AU,New South Wales,,0.001005754203791,0.0109361714544309,-0.018700671987578237,-0.18750443085666604,0.8910054249491233,1
Goulburn,-0.4451298148958166,0.4700097786917881,Australia,AU,New South Wales,,-0.0016224354495623,0.0019624793730441,-0.4081610828015301,-1.0611676589249823,-0.07969027553267596,0
Alice Springs,1.3929541763118083,-1.1938934796344958,Australia,AU,Northern Territory,,-0.0020506457219323,0.0075877146490021,0.7794758759179197,2.2884367032601722,0.48035596597838626,1
Devonport,-1.5135752651659349,0.1243610479421471,Australia,AU,Tasmania,,-0.0047220492559837,0.0046610428910438,-0.5297243533108492,-1.524002406350281,-1.551606364974861,0
Bacchus Marsh,-0.9306931209578194,-0.0771318173793307,Australia,AU,Victoria,,-0.0079552332391076,-0.0670079837464872,-0.4008078878674749,-0.9060404156174985,-1.0919343265316397,0
Whyalla,-0.1589096748228331,-0.8030554184604632,Australia,AU,South Australia,,-0.009844858385988,-0.0009512805977465,0.025807131208507344,0.27370518323985454,-0.8832556941983718,0
Cessnock,-0.125804975224524,0.6534818404358926,Australia,AU,New South Wales,,-0.0099116434743393,-0.0292065748492114,-0.42602735995516733,-0.9823577972870802,0.42980333633304896,0
Gympie,0.9789375916820138,0.7918596404731859,Australia,AU,Queensland,,-0.0104066388350606,-0.0480319605393724,0.047192444410921346,0.2530961008809923,1.7677571002166386,1
Griffith,-0.3678633462703284,0.0919954312006005,Australia,AU,New South Wales,,-0.0157023034878565,-0.0162130130296878,-0.30379248368008366,-0.6617111062556431,-0.3273090653190533,0
